10
15
10
2;8
25
12;2
11;11
14;14
3;0
5;12
10;11
3;6
0;13
4;5
11;12
5;4
4;14
3;2
0;9
2;4
13;1
1;14
9;14
14;3
5;3
13;5
10;7
9;9
2;11
1;5
7;9
25
6;13
5;2
8;5
14;1
4;2
8;8
9;2
0;11
9;7
4;0
9;13
10;2
0;1
14;6
10;3
8;9
10;11
6;4
2;0
10;6
4;14
6;9
5;3
6;14
5;4
5;9
25
4;13
8;9
10;2
10;3
2;6
4;3
10;12
5;6
2;1
3;2
7;10
8;5
10;8
9;0
1;14
13;12
12;13
3;14
0;1
1;5
9;13
10;7
13;0
14;7
8;10
0;9
25
13;13
7;2
8;11
0;13
1;14
11;8
2;1
9;5
1;9
4;10
1;4
12;9
12;13
9;6
10;12
8;2
3;8
10;6
7;8
10;13
8;3
10;3
3;13
2;11
13;5
1;3
25
0;9
7;3
8;4
10;4
8;7
0;5
3;14
14;11
3;13
11;8
5;3
9;14
6;0
0;6
11;9
7;7
12;1
4;7
5;8
0;12
12;13
12;4
5;9
0;8
10;6
3;9
25
8;3
1;14
7;7
5;0
12;14
1;9
6;4
8;0
14;2
2;2
8;8
0;10
11;0
9;13
13;0
2;8
3;5
5;4
13;9
5;8
12;8
9;2
11;14
9;8
3;6
**************************************************
